brand,model,model_year,milage,fuel_type,engine,transmission,ext_col,int_col,accident,clean_title,price,car_age,mileage_per_year,is_luxury_brand,had_accident,has_clean_title,engine_size_l,is_automatic
GMC,Sierra 1500 Limited Elevation,2022,24900.0,Gasoline,310.0HP 2.7L 4 Cylinder Engine Gasoline Fuel,8-Speed A/T,Black,Black,None reported,Yes,49900.0,4,6225.0,0,0,1,2.7,1
Ford,Explorer Sport,2016,95500.0,Gasoline,365.0HP 3.5L V6 Cylinder Engine Gasoline Fuel,Transmission w/Dual Shift Mode,Black,Black,None reported,Yes,20000.0,10,9550.0,0,0,1,3.5,0
Cadillac,Escalade ESV Sport,2021,4283.0,Gasoline,6.2L V8 16V GDI OHV,10-Speed Automatic,Black,Brandy,None reported,Yes,99175.0,5,856.6,0,0,1,6.2,1
Lexus,LX 570 Three-Row,2021,48300.0,Gasoline,383.0HP 5.7L 8 Cylinder Engine Gasoline Fuel,A/T,White,Red,None reported,Yes,82000.0,5,9660.0,1,0,1,5.7,1
BMW,M3 Base,2008,94000.0,Gasoline,414.0HP 4.0L 8 Cylinder Engine Gasoline Fuel,6-Speed M/T,Gray,Red,None reported,Yes,25999.0,18,5222.222222222223,1,0,1,4.0,0
Nissan,Xterra Pro-4X,2011,183000.0,Gasoline,261.0HP 4.0L V6 Cylinder Engine Gasoline Fuel,A/T,Black,Gray,At least 1 accident or damage reported,Yes,12000.0,15,12200.0,0,1,1,4.0,1
Ford,Fusion Hybrid SE Hybrid,2013,126225.0,Hybrid,188.0HP 2.0L 4 Cylinder Engine Gas/Electric Hybrid,CVT Transmission,Silver,Black,At least 1 accident or damage reported,Yes,11500.0,13,9709.615384615385,0,1,1,2.0,1
Volkswagen,Golf GTI 2.0T SE 4-Door,2016,87892.0,Gasoline,210.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,6-Speed M/T,Gray,Black,None reported,Yes,16000.0,10,8789.2,0,0,1,2.0,0
Cadillac,CTS-V Base,2012,45000.0,Gasoline,556.0HP 6.2L 8 Cylinder Engine Gasoline Fuel,6-Speed A/T,Red,Black,None reported,Yes,41500.0,14,3214.285714285714,0,0,1,6.2,1
Aston,Martin Vantage Base,2022,1023.0,Gasoline,503.0HP 4.0L 8 Cylinder Engine Gasoline Fuel,8-Speed A/T,Blue,Brown,None reported,Yes,99175.0,4,255.75,0,0,1,4.0,1
Lexus,GX 460 Base,2015,106000.0,Gasoline,301.0HP 4.6L 8 Cylinder Engine Gasoline Fuel,A/T,Black,Beige,None reported,Yes,37500.0,11,9636.363636363636,1,0,1,4.6,1
GMC,Acadia SLT-1,2019,51300.0,Gasoline,193.0HP 2.5L 4 Cylinder Engine Gasoline Fuel,6-Speed A/T,Black,Black,At least 1 accident or damage reported,Yes,25500.0,7,7328.571428571428,0,1,1,2.5,1
Ford,Bronco Sport Big Bend,2021,30176.0,Gasoline,1.5L I3 12V PDI DOHC Turbo,8-Speed Automatic,Black,Medium Dark Slate,None reported,Yes,28979.0,5,6035.2,0,0,1,1.5,1
Nissan,Titan SV,2021,27598.0,Gasoline,5.6L V8 32V GDI DOHC,9-Speed Automatic,Black,Black,None reported,Unknown,39884.0,5,5519.6,0,0,0,5.6,1
Volkswagen,Jetta SportWagen SE,2012,107000.0,Gasoline,170.0HP 2.5L 5 Cylinder Engine Gasoline Fuel,A/T,Black,Beige,None reported,Yes,9499.0,14,7642.857142857143,0,0,1,2.5,1
Land,Rover Range Rover 5.0L V8 Supercharged,2019,17500.0,Gasoline,518.0HP 5.0L 8 Cylinder Engine Gasoline Fuel,8-Speed A/T,Black,Black,None reported,Yes,65000.0,7,2500.0,0,0,1,5.0,1
RAM,2500 Laramie,2017,117878.0,Diesel,350.0HP 6.7L Straight 6 Cylinder Engine Diesel Fuel,Transmission w/Dual Shift Mode,Red,Black,None reported,Yes,42000.0,9,13097.555555555555,0,0,1,6.7,0
Nissan,Murano SL,2010,138700.0,Gasoline,265.0HP 3.5L V6 Cylinder Engine Gasoline Fuel,CVT Transmission,Gray,Black,At least 1 accident or damage reported,Yes,7000.0,16,8668.75,0,1,1,3.5,1
Cadillac,Escalade ESV Base,2009,152068.0,E85 Flex Fuel,403.0HP 6.2L 8 Cylinder Engine Flex Fuel Capability,6-Speed A/T,White,Black,At least 1 accident or damage reported,Yes,12350.0,17,8945.176470588236,0,1,1,6.2,1
BMW,428 i xDrive SULEV,2016,77000.0,Gasoline,240.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,Transmission w/Dual Shift Mode,White,Red,At least 1 accident or damage reported,Yes,26999.0,10,7700.0,1,1,1,2.0,0
Ford,Focus RS Base,2017,26000.0,Gasoline,350.0HP 2.3L 4 Cylinder Engine Gasoline Fuel,6-Speed M/T,Gray,Black,None reported,Yes,37000.0,9,2888.8888888888887,0,0,1,2.3,0
Lexus,CT 200h Premium,2014,131200.0,Hybrid,134.0HP 1.8L 4 Cylinder Engine Gas/Electric Hybrid,A/T,Brown,Brown,None reported,Yes,14000.0,12,10933.333333333334,1,0,1,1.8,1
Buick,Enclave Leather,2017,83280.0,Gasoline,3.6L V6 24V GDI DOHC,6-Speed Automatic,Quicksilver Metallic,Ebony,None reported,Unknown,20599.0,9,9253.333333333334,0,0,0,3.6,1
BMW,M3 Base,2015,59000.0,Gasoline,425.0HP 3.0L Straight 6 Cylinder Engine Gasoline Fuel,6-Speed M/T,Gray,Black,None reported,Yes,53500.0,11,5363.636363636364,1,0,1,3.0,0
Volkswagen,Arteon 2.0T SEL R-Line,2020,15500.0,Gasoline,268.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,8-Speed A/T,Silver,Black,None reported,Yes,30000.0,6,2583.3333333333335,0,0,1,2.0,1
BMW,X6 xDrive35i,2013,90000.0,Gasoline,300.0HP 3.0L Straight 6 Cylinder Engine Gasoline Fuel,8-Speed A/T,White,Red,None reported,Yes,19950.0,13,6923.076923076923,1,0,1,3.0,1
INFINITI,G35 Base,2006,94000.0,Gasoline,280.0HP 3.5L V6 Cylinder Engine Gasoline Fuel,Transmission w/Dual Shift Mode,White,Gray,At least 1 accident or damage reported,Yes,10995.0,20,4700.0,0,1,1,3.5,0
Hummer,H2 Base,2008,63750.0,Gasoline,393.0HP 6.2L 8 Cylinder Engine Gasoline Fuel,6-Speed A/T,White,Black,At least 1 accident or damage reported,Yes,55000.0,18,3541.6666666666665,0,1,1,6.2,1
Mercedes-Benz,C-Class C 300 4MATIC Luxury,2011,95500.0,Gasoline,228.0HP 3.0L V6 Cylinder Engine Gasoline Fuel,A/T,Black,Beige,At least 1 accident or damage reported,Yes,15990.0,15,6366.666666666667,1,1,1,3.0,1
Acura,ILX Premium Package,2019,37900.0,Gasoline,201.0HP 2.4L 4 Cylinder Engine Gasoline Fuel,A/T,White,Black,None reported,Yes,26000.0,7,5414.285714285715,0,0,1,2.4,1
Porsche,911 GT3,2015,13250.0,Gasoline,475.0HP 3.8L Flat 6 Cylinder Engine Gasoline Fuel,7-Speed A/T,Brown,Gray,None reported,Yes,99175.0,11,1204.5454545454545,1,0,1,3.8,1
RAM,1500 Longhorn,2019,76249.0,Gasoline,5.7L V8 16V MPFI OHV,8-Speed Automatic,Diamond Black,Mountain Brown,At least 1 accident or damage reported,Unknown,40995.0,7,10892.714285714286,0,1,0,5.7,1
BMW,M3 Base,2001,81000.0,Gasoline,333.0HP 3.2L Straight 6 Cylinder Engine Gasoline Fuel,6-Speed M/T,Blue,Gray,None reported,Yes,39000.0,25,3240.0,1,0,1,3.2,0
Chevrolet,Suburban LT,2022,37806.0,Gasoline,355.0HP 5.3L 8 Cylinder Engine Gasoline Fuel,10-Speed A/T,Black,Black,None reported,Yes,60894.0,4,9451.5,0,0,1,5.3,1
Dodge,Ram 2500 ST,2010,151544.0,Gasoline,355.0HP 5.7L 8 Cylinder Engine Gasoline Fuel,5-Speed A/T,Brown,Gray,At least 1 accident or damage reported,Yes,17700.0,16,9471.5,0,1,1,5.7,1
Chevrolet,Camaro 2SS,2012,60345.0,Gasoline,400.0HP 6.2L 8 Cylinder Engine Gasoline Fuel,6-Speed A/T,Yellow,Black,None reported,Yes,26950.0,14,4310.357142857143,0,0,1,6.2,1
Dodge,Challenger SE,2010,90305.0,Gasoline,250.0HP 3.5L V6 Cylinder Engine Gasoline Fuel,A/T,Gray,Black,None reported,Yes,12000.0,16,5644.0625,0,0,1,3.5,1
Jeep,Grand Cherokee L Limited,2022,13275.0,Gasoline,3.6L V6 24V MPFI DOHC,8-Speed Automatic,Velvet Red Pearlcoat,Global Black,None reported,Unknown,42599.0,4,3318.75,0,0,0,3.6,1
Chevrolet,Camaro 2SS,2018,8660.0,Gasoline,455.0HP 6.2L 8 Cylinder Engine Gasoline Fuel,8-Speed A/T,White,Black,None reported,Yes,45000.0,8,1082.5,0,0,1,6.2,1
Ford,F-350 Lariat,2021,28220.0,Diesel,475.0HP 6.7L 8 Cylinder Engine Diesel Fuel,10-Speed A/T,Silver,Black,None reported,Yes,73600.0,5,5644.0,0,0,1,6.7,1
Ford,F-250 King Ranch,2015,97700.0,Diesel,440.0HP 6.7L 8 Cylinder Engine Diesel Fuel,6-Speed A/T,Black,–,None reported,Yes,39950.0,11,8881.818181818182,0,0,1,6.7,1
Chevrolet,Corvette Stingray w/3LT,2023,4200.0,Gasoline,490.0HP 6.2L 8 Cylinder Engine Gasoline Fuel,A/T,White,Black,None reported,Yes,98000.0,3,1400.0,0,0,1,6.2,1
Bentley,Continental GT V8 First Edition,2020,27404.0,Gasoline,"4L V-8 gasoline direct injection, DOHC, variable valve control,",Automatic,Dark Sapphire,Linen,None reported,Unknown,99175.0,6,4567.333333333333,1,0,0,,1
Lincoln,MKC Reserve,2016,100000.0,Gasoline,240.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,Transmission w/Dual Shift Mode,White,White,None reported,Yes,24000.0,10,10000.0,0,0,1,2.0,0
Ford,Excursion Limited,2001,200684.0,Diesel,250.0HP 7.3L 8 Cylinder Engine Diesel Fuel,A/T,Black,Beige,At least 1 accident or damage reported,Yes,17000.0,25,8027.36,0,1,1,7.3,1
Land,Rover Discovery SE,2018,63295.0,Gasoline,340.0HP 3.0L V6 Cylinder Engine Gasoline Fuel,8-Speed A/T,Blue,White,None reported,Yes,29993.0,8,7911.875,0,0,1,3.0,1
Land,Rover Defender V8,2022,3000.0,Gasoline,518.0HP 5.0L 8 Cylinder Engine Gasoline Fuel,8-Speed A/T,Black,Black,None reported,Yes,96500.0,4,750.0,0,0,1,5.0,1
Chevrolet,Silverado 1500 2LT,2014,102604.0,E85 Flex Fuel,355.0HP 5.3L 8 Cylinder Engine Flex Fuel Capability,6-Speed A/T,Gray,Gray,None reported,Yes,25500.0,12,8550.333333333334,0,0,1,5.3,1
Mercedes-Benz,AMG G 63 Base,2017,39800.0,Gasoline,563.0HP 5.5L 8 Cylinder Engine Gasoline Fuel,7-Speed A/T,White,Red,None reported,Yes,99000.0,9,4422.222222222223,1,0,1,5.5,1
Ford,F-250 XLT,2019,124000.0,E85 Flex Fuel,385.0HP 6.2L 8 Cylinder Engine Flex Fuel Capability,6-Speed A/T,White,Gray,None reported,Yes,40100.0,7,17714.285714285714,0,0,1,6.2,1
Tesla,Model 3 Base,2022,12080.0,Unknown,271.0HP Electric Motor Electric Fuel System,A/T,Black,Black,None reported,Yes,36750.0,4,3020.0,0,0,1,,1
Lexus,LX 570 Three-Row,2018,39300.0,Gasoline,383.0HP 5.7L 8 Cylinder Engine Gasoline Fuel,Transmission w/Dual Shift Mode,Black,Black,None reported,Yes,69500.0,8,4912.5,1,0,1,5.7,0
INFINITI,QX60 Luxe,2019,51000.0,Gasoline,295.0HP 3.5L V6 Cylinder Engine Gasoline Fuel,CVT Transmission,Gray,–,At least 1 accident or damage reported,Yes,29000.0,7,7285.714285714285,0,1,1,3.5,1
Rivian,R1S Adventure Package,2023,250.0,Unknown,835.0HP Electric Motor Electric Fuel System,1-Speed A/T,Green,Black,Unknown,Unknown,97500.0,3,83.33333333333333,0,0,0,,1
Land,Rover Range Rover Sport 3.0L Supercharged HSE,2017,67000.0,Gasoline,340.0HP 3.0L V6 Cylinder Engine Gasoline Fuel,8-Speed A/T,Gray,Beige,None reported,Yes,35999.0,9,7444.444444444444,0,0,1,3.0,1
INFINITI,QX60 Base,2014,95400.0,Gasoline,265.0HP 3.5L V6 Cylinder Engine Gasoline Fuel,A/T,White,Beige,Unknown,Unknown,14195.0,12,7950.0,0,0,0,3.5,1
Hyundai,Sonata GLS,2013,136991.0,Gasoline,198.0HP 2.4L 4 Cylinder Engine Gasoline Fuel,6-Speed A/T,Gray,Gray,None reported,Yes,11000.0,13,10537.76923076923,0,0,1,2.4,1
Toyota,Tundra Limited,2022,3959.0,Gasoline,389.0HP 3.4L V6 Cylinder Engine Gasoline Fuel,10-Speed A/T,Blue,Gray,None reported,Yes,55000.0,4,989.75,0,0,1,3.4,1
Jeep,Grand Cherokee Limited,2020,47500.0,Gasoline,293.0HP 3.6L V6 Cylinder Engine Gasoline Fuel,A/T,Purple,Black,None reported,Yes,31000.0,6,7916.666666666667,0,0,1,3.6,1
Ford,F-350 Lariat Crew Cab Super Duty DRW,2005,176691.0,Diesel,325.0HP 6.0L 8 Cylinder Engine Diesel Fuel,A/T,White,Beige,At least 1 accident or damage reported,Yes,13000.0,21,8413.857142857143,0,1,1,6.0,1
Tesla,Model 3 Performance,2021,33000.0,Unknown,455.0HP Electric Motor Electric Fuel System,1-Speed A/T,Red,White,None reported,Yes,55000.0,5,6600.0,0,0,1,,1
Mercedes-Benz,CLS-Class CLS 550,2014,34600.0,Gasoline,402.0HP 4.7L 8 Cylinder Engine Gasoline Fuel,Transmission w/Dual Shift Mode,Black,Black,None reported,Yes,27500.0,12,2883.3333333333335,1,0,1,4.7,0
RAM,2500 SLT,2014,84500.0,Gasoline,410.0HP 6.4L 8 Cylinder Engine Gasoline Fuel,A/T,Black,Gray,None reported,Yes,34000.0,12,7041.666666666667,0,0,1,6.4,1
Kia,Sorento Hybrid EX,2022,36100.0,Hybrid,227.0HP 1.6L 4 Cylinder Engine Gas/Electric Hybrid,6-Speed A/T,Black,White,None reported,Yes,37500.0,4,9025.0,0,0,1,1.6,1
Hyundai,Genesis 3.8,2015,92225.0,Gasoline,311.0HP 3.8L V6 Cylinder Engine Gasoline Fuel,A/T,Black,Black,At least 1 accident or damage reported,Yes,17000.0,11,8384.09090909091,0,1,1,3.8,1
Jeep,Compass Latitude,2020,17500.0,Gasoline,180.0HP 2.4L 4 Cylinder Engine Gasoline Fuel,9-Speed A/T,Silver,Black,None reported,Yes,25695.0,6,2916.6666666666665,0,0,1,2.4,1
Ford,Fusion SE,2011,114323.0,Gasoline,175.0HP 2.5L 4 Cylinder Engine Gasoline Fuel,6-Speed A/T,Black,Black,None reported,Yes,6000.0,15,7621.533333333334,0,0,1,2.5,1
Toyota,FJ Cruiser Base,2014,92000.0,Gasoline,260.0HP 4.0L V6 Cylinder Engine Gasoline Fuel,A/T,Beige,Black,None reported,Yes,27500.0,12,7666.666666666667,0,0,1,4.0,1
BMW,430 Gran Coupe i xDrive,2018,29025.0,Gasoline,2.0 Liter DOHC T/C,Automatic,Carbon Black Metallic,Black,None reported,Unknown,29998.0,8,3628.125,1,0,0,,1
Dodge,Durango SRT 392,2021,17000.0,Gasoline,475.0HP 6.4L 8 Cylinder Engine Gasoline Fuel,Transmission w/Dual Shift Mode,Blue,Black,None reported,Yes,65000.0,5,3400.0,0,0,1,6.4,0
Hyundai,Santa Fe GLS,2015,96476.0,Gasoline,290.0HP 3.3L V6 Cylinder Engine Gasoline Fuel,6-Speed A/T,White,Gray,None reported,Yes,13000.0,11,8770.545454545454,0,0,1,3.3,1
Volkswagen,Atlas 3.6L SEL Premium,2021,36311.0,Gasoline,3.6L V6 24V GDI DOHC,8-Speed Automatic,Deep Black Pearl Effect,Titan Black / Quarzit,None reported,Yes,39127.0,5,7262.2,0,0,1,3.6,1
Land,Rover Range Rover Sport 5.0L Supercharged Dynamic,2016,56842.0,Gasoline,510.0HP 5.0L 8 Cylinder Engine Gasoline Fuel,Transmission w/Dual Shift Mode,Silver,Black,None reported,Yes,35000.0,10,5684.2,0,0,1,5.0,0
Nissan,Murano SV,2021,23677.0,Gasoline,3.5L V6 24V MPFI DOHC,Automatic CVT,Sunset Drift Chromaflair,Graphite,None reported,Unknown,29510.0,5,4735.4,0,0,0,3.5,1
Buick,Envision Essence,2020,27340.0,Gasoline,2.5L I4 16V GDI DOHC,6-Speed Automatic,Summit White,Ebony,None reported,Unknown,31700.0,6,4556.666666666667,0,0,0,2.5,1
Chevrolet,Silverado 1500 RST,2020,26177.0,Gasoline,5.3L V8 16V GDI OHV,Automatic,Shadow Gray Metallic,Jet Black,Unknown,Unknown,41986.0,6,4362.833333333333,0,0,0,5.3,1
Pontiac,Solstice GXP,2009,122348.0,Gasoline,260.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,A/T,Red,Black,At least 1 accident or damage reported,Yes,10000.0,17,7196.941176470588,0,1,1,2.0,1
BMW,640 Gran Coupe i xDrive,2015,98000.0,Gasoline,315.0HP 3.0L Straight 6 Cylinder Engine Gasoline Fuel,Transmission w/Dual Shift Mode,Black,Beige,None reported,Yes,22500.0,11,8909.09090909091,1,0,1,3.0,0
Tesla,Model 3 Standard Range Plus,2019,32300.0,Unknown,Electric Motor Electric Fuel System,A/T,Black,Black,None reported,Yes,29000.0,7,4614.285714285715,0,0,1,,1
MINI,Countryman Cooper S,2019,18997.0,Gasoline,189.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,Transmission w/Dual Shift Mode,Red,Black,None reported,Yes,26750.0,7,2713.8571428571427,0,0,1,2.0,0
Porsche,Boxster GTS,2016,40350.0,Gasoline,330.0HP 3.4L Flat 6 Cylinder Engine Gasoline Fuel,7-Speed A/T,Gray,Black,None reported,Yes,67995.0,10,4035.0,1,0,1,3.4,1
Ford,Expedition EL King Ranch,2011,156856.0,E85 Flex Fuel,310.0HP 5.4L 8 Cylinder Engine Flex Fuel Capability,6-Speed A/T,Black,Brown,None reported,Yes,14300.0,15,10457.066666666668,0,0,1,5.4,1
Bentley,Continental GT GT Speed,2022,1919.0,Gasoline,12 Cylinder Engine,8-SPEED A/T,Granite,Porpoise,None reported,Unknown,99175.0,4,479.75,1,0,0,,1
BMW,X5 M Base,2017,61773.0,Gasoline,567.0HP 4.4L 8 Cylinder Engine Gasoline Fuel,Transmission w/Dual Shift Mode,Gray,Black,None reported,Yes,46000.0,9,6863.666666666667,1,0,1,4.4,0
Ford,Mustang GT Premium,2011,74500.0,Gasoline,412.0HP 5.0L 8 Cylinder Engine Gasoline Fuel,6-Speed M/T,Black,Black,None reported,Yes,22000.0,15,4966.666666666667,0,0,1,5.0,0
Jeep,Compass Sport,2016,99000.0,Gasoline,172.0HP 2.4L 4 Cylinder Engine Gasoline Fuel,6-Speed A/T,White,Gray,At least 1 accident or damage reported,Yes,5000.0,10,9900.0,0,1,1,2.4,1
INFINITI,G37 Sport,2008,63496.0,Gasoline,330.0HP 3.7L V6 Cylinder Engine Gasoline Fuel,6-Speed M/T,Black,Black,None reported,Yes,15000.0,18,3527.5555555555557,0,0,1,3.7,0
Ford,F-150 XLT,2022,18465.0,Gasoline,400.0HP 3.5L V6 Cylinder Engine Gasoline Fuel,10-Speed A/T,Black,Gray,None reported,Yes,47500.0,4,4616.25,0,0,1,3.5,1
Porsche,911 Carrera 4S,2007,42635.0,Gasoline,355.0HP 3.8L Flat 6 Cylinder Engine Gasoline Fuel,Transmission w/Dual Shift Mode,Blue,Blue,None reported,Yes,72995.0,19,2243.9473684210525,1,0,1,3.8,0
INFINITI,G35 Base,2005,99000.0,Gasoline,298.0HP 3.5L V6 Cylinder Engine Gasoline Fuel,6-Speed M/T,Silver,Black,None reported,Yes,18900.0,21,4714.285714285715,0,0,1,3.5,0
Chrysler,300C Base,2013,87500.0,Gasoline,292.0HP 3.6L V6 Cylinder Engine Gasoline Fuel,8-Speed A/T,White,Beige,None reported,Yes,13750.0,13,6730.7692307692305,0,0,1,3.6,1
Toyota,Camry Solara SLE,2007,138000.0,Gasoline,210.0HP 3.3L V6 Cylinder Engine Gasoline Fuel,5-Speed A/T,White,Beige,None reported,Yes,6800.0,19,7263.1578947368425,0,0,1,3.3,1
Lexus,IS 300 Base,2018,70891.0,Gasoline,260.0HP 3.5L V6 Cylinder Engine Gasoline Fuel,Transmission w/Dual Shift Mode,White,Black,None reported,Yes,28995.0,8,8861.375,1,0,1,3.5,0
Buick,Enclave Essence,2020,55403.0,Gasoline,310.0HP 3.6L V6 Cylinder Engine Gasoline Fuel,9-Speed A/T,Red,Gray,At least 1 accident or damage reported,Yes,29444.0,6,9233.833333333334,0,1,1,3.6,1
BMW,M4 Competition xDrive,2022,3213.0,Gasoline,503.0HP 3.0L Straight 6 Cylinder Engine Gasoline Fuel,8-Speed A/T,Black,Red,None reported,Yes,89995.0,4,803.25,1,0,1,3.0,1
Pontiac,GTO Base,2005,142314.0,Gasoline,400.0HP 6.0L 8 Cylinder Engine Gasoline Fuel,6-Speed M/T,Red,Red,At least 1 accident or damage reported,Yes,21999.0,21,6776.857142857143,0,1,1,6.0,0
Toyota,FJ Cruiser Base,2013,53000.0,Gasoline,260.0HP 4.0L V6 Cylinder Engine Gasoline Fuel,A/T,Blue,Black,None reported,Yes,36740.0,13,4076.923076923077,0,0,1,4.0,1
Hyundai,Elantra SE,2014,120250.0,Gasoline,145.0HP 1.8L 4 Cylinder Engine Gasoline Fuel,A/T,Blue,Gray,None reported,Yes,7500.0,12,10020.833333333334,0,0,1,1.8,1
Porsche,Macan S,2015,72329.0,Gasoline,340.0HP 3.0L V6 Cylinder Engine Gasoline Fuel,7-Speed A/T,Silver,Black,None reported,Yes,29500.0,11,6575.363636363636,1,0,1,3.0,1
Hummer,H3 Base,2007,153692.0,Gasoline,242.0HP 3.7L 5 Cylinder Engine Gasoline Fuel,4-Speed A/T,Beige,Black,None reported,Yes,9995.0,19,8089.0526315789475,0,0,1,3.7,1
Tesla,Model 3 Long Range,2021,32670.0,Unknown,Electric Motor Electric Fuel System,A/T,White,Black,None reported,Yes,37000.0,5,6534.0,0,0,1,,1
Ford,Transit-350 Base,2018,200684.0,Gasoline,275.0HP 3.7L V6 Cylinder Engine Gasoline Fuel,A/T,White,Gray,Unknown,Unknown,18000.0,8,25085.5,0,0,0,3.7,1
Rivian,R1T Launch Edition,2022,8681.0,Unknown,835.0HP Electric Motor Electric Fuel System,A/T,Gray,Black,None reported,Yes,82000.0,4,2170.25,0,0,1,,1
Audi,S4 3.0 Prestige,2012,98400.0,Gasoline,333.0HP 3.0L V6 Cylinder Engine Gasoline Fuel,7-Speed A/T,White,White,None reported,Yes,18000.0,14,7028.571428571428,1,0,1,3.0,1
Toyota,4Runner SR5 Premium,2023,1400.0,Gasoline,270.0HP 4.0L V6 Cylinder Engine Gasoline Fuel,A/T,White,Black,None reported,Yes,46500.0,3,466.6666666666667,0,0,1,4.0,1
Tesla,Model 3 Mid Range,2018,32000.0,Unknown,271.0HP Electric Motor Electric Fuel System,A/T,Black,Black,None reported,Yes,29999.0,8,4000.0,0,0,1,,1
Ford,F-250 Base,1997,92800.0,Gasoline,210.0HP 5.8L 8 Cylinder Engine Gasoline Fuel,4-Speed A/T,White,Gray,None reported,Yes,9000.0,29,3200.0,0,0,1,5.8,1
Mercedes-Benz,G-Class G 550 4MATIC,2021,75151.0,Gasoline,416.0HP 4.0L 8 Cylinder Engine Gasoline Fuel,A/T,Black,Black,None reported,Yes,99175.0,5,15030.2,1,0,1,4.0,1
Subaru,Legacy 2.5 GT spec.B,2008,94000.0,Gasoline,243.0HP 2.5L 4 Cylinder Engine Gasoline Fuel,6-Speed M/T,Gray,Blue,None reported,Yes,12500.0,18,5222.222222222223,0,0,1,2.5,0
Mercedes-Benz,E-Class E 350,2014,67350.0,Gasoline,302.0HP 3.5L V6 Cylinder Engine Gasoline Fuel,7-Speed A/T,Silver,–,At least 1 accident or damage reported,Yes,18700.0,12,5612.5,1,1,1,3.5,1
BMW,M3 Base,2001,66500.0,Gasoline,333.0HP 3.2L Straight 6 Cylinder Engine Gasoline Fuel,6-Speed M/T,Red,Black,None reported,Yes,21000.0,25,2660.0,1,0,1,3.2,0
Mercedes-Benz,C-Class C 250 Sport,2014,70612.0,Gasoline,201.0HP 1.8L 4 Cylinder Engine Gasoline Fuel,7-Speed A/T,White,Beige,None reported,Yes,14500.0,12,5884.333333333333,1,0,1,1.8,1
Toyota,Sienna XLE Limited,2007,112630.0,Gasoline,266.0HP 3.5L V6 Cylinder Engine Gasoline Fuel,5-Speed A/T,Silver,Gray,At least 1 accident or damage reported,Yes,11500.0,19,5927.894736842105,0,1,1,3.5,1
Dodge,Avenger SE,2014,124705.0,E85 Flex Fuel,283.0HP 3.6L V6 Cylinder Engine Flex Fuel Capability,A/T,Black,Black,None reported,Yes,6499.0,12,10392.083333333334,0,0,1,3.6,1
BMW,M240 i,2018,61000.0,Gasoline,335.0HP 3.0L Straight 6 Cylinder Engine Gasoline Fuel,6-Speed M/T,Blue,Black,At least 1 accident or damage reported,Yes,34000.0,8,7625.0,1,1,1,3.0,0
RAM,3500 SLT,2017,157272.0,Diesel,350.0HP 6.7L Straight 6 Cylinder Engine Diesel Fuel,6-Speed A/T,White,Gray,At least 1 accident or damage reported,Yes,32999.0,9,17474.666666666668,0,1,1,6.7,1
Mercedes-Benz,GL-Class GL 450 4MATIC,2015,84000.0,Gasoline,362.0HP 3.0L V6 Cylinder Engine Gasoline Fuel,7-Speed A/T,Blue,Gray,None reported,Yes,20399.0,11,7636.363636363636,1,0,1,3.0,1
Jeep,Gladiator Rubicon,2020,27981.0,Gasoline,285.0HP 3.6L V6 Cylinder Engine Gasoline Fuel,A/T,Red,Black,None reported,Yes,47500.0,6,4663.5,0,0,1,3.6,1
Bentley,Continental GT Base,2009,18000.0,Gasoline,552.0HP 6.0L 12 Cylinder Engine Gasoline Fuel,A/T,Blue,Beige,None reported,Yes,63000.0,17,1058.8235294117646,1,0,1,6.0,1
Tesla,Model 3 Long Range,2019,27123.0,Unknown,425.0HP Electric Motor Electric Fuel System,A/T,Red,Black,None reported,Yes,38200.0,7,3874.714285714286,0,0,1,,1
Chevrolet,Corvette Stingray w/2LT,2021,3053.0,Gasoline,490.0HP 6.2L 8 Cylinder Engine Gasoline Fuel,Transmission w/Dual Shift Mode,Silver,Gray,None reported,Yes,83900.0,5,610.6,0,0,1,6.2,0
Audi,Q5 3.0T Premium Plus,2015,60251.0,Gasoline,272.0HP 3.0L V6 Cylinder Engine Gasoline Fuel,A/T,Black,Black,At least 1 accident or damage reported,Yes,19000.0,11,5477.363636363636,1,1,1,3.0,1
Mazda,MX-5 Miata Club,2021,5093.0,Gasoline,181.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,6-Speed M/T,Gray,Black,None reported,Yes,28000.0,5,1018.6,0,0,1,2.0,0
Bentley,Bentayga W12 Signature,2018,31875.0,Gasoline,600.0HP 6.0L 12 Cylinder Engine Gasoline Fuel,8-Speed A/T,White,Black,None reported,Yes,99175.0,8,3984.375,1,0,1,6.0,1
Mercedes-Benz,S-Class S500,2005,175722.0,Gasoline,302.0HP 5.0L 8 Cylinder Engine Gasoline Fuel,A/T,White,Beige,None reported,Yes,7000.0,21,8367.714285714286,1,0,1,5.0,1
BMW,M6 Base,2015,17900.0,Gasoline,560.0HP 4.4L 8 Cylinder Engine Gasoline Fuel,Transmission w/Dual Shift Mode,Black,Black,None reported,Yes,59900.0,11,1627.2727272727273,1,0,1,4.4,0
